timestamp,actual_arrival,scheduled_arrival,passenger_count
2024-08-29 23:06:00,54.78,56,26
2024-08-29 23:23:00,30.25,28,53
2024-08-29 23:27:00,16.09,17,54
2024-08-29 23:52:00,44.8,42,40
2024-08-29 23:58:00,54.42,51,28
2024-08-30 00:02:00,26.03,23,32
2024-08-30 01:00:00,56.38,56,24
2024-08-30 01:34:00,24.5,25,9
2024-08-30 02:08:00,37.54,37,7
2024-08-30 02:34:00,27.32,25,16
2024-08-30 02:48:00,67.75,68,30
2024-08-30 02:49:00,24.64,24,17
2024-08-30 02:55:00,18.52,19,6
2024-08-30 12:33:00,59.79,59,45
2024-08-30 12:45:00,27.91,28,43
2024-08-30 15:40:00,57.87,57,55
2024-08-30 15:52:00,40.46,39,7
2024-08-30 16:36:00,67.8,65,36
2024-08-30 17:32:00,40.51,39,42
2024-08-30 18:00:00,19.37,20,26
2024-08-30 18:26:00,67.3,63,24
2024-08-30 18:28:00,24.91,21,37
2024-08-30 18:38:00,27.31,24,15
2024-08-30 19:04:00,26.63,26,16
2024-08-30 19:14:00,52.15,53,56
2024-08-30 19:31:00,18.87,17,14
2024-08-30 21:39:00,36.16,35,27
2024-08-30 22:58:00,58.43,56,20
2024-08-30 23:26:00,57.87,56,23
2024-08-30 23:59:00,35.36,37,40
2024-08-31 00:16:00,55.97,56,41
2024-08-31 01:10:00,24.29,21,5
2024-08-31 02:43:00,54.05,53,40
2024-08-31 03:05:00,40.55,40,26
2024-08-31 03:25:00,64.83,67,5
2024-08-31 03:46:00,16.46,16,41
2024-08-31 04:04:00,30.32,31,7
2024-08-31 04:10:00,15.79,15,25
2024-08-31 04:20:00,32.74,35,8
2024-08-31 04:29:00,16.75,16,13
2024-08-31 04:35:00,24.84,26,7
2024-08-31 04:48:00,42.8,43,58
2024-08-31 04:51:00,31.25,33,16
2024-08-31 12:45:00,57.36,57,45
2024-08-31 12:51:00,25.0,24,44
2024-08-31 14:49:00,46.52,45,43
2024-08-31 15:07:00,67.63,69,55
2024-08-31 15:15:00,17.96,15,27
2024-08-31 15:55:00,24.29,26,12
2024-08-31 15:57:00,37.36,34,32
2024-08-31 16:09:00,19.12,16,25
2024-08-31 16:41:00,34.69,32,8
2024-08-31 17:17:00,71.01,70,37
2024-08-31 17:22:00,63.79,65,13
2024-08-31 17:24:00,54.42,55,32
2024-08-31 17:38:00,19.41,16,28
2024-08-31 17:40:00,66.18,64,18
2024-08-31 17:47:00,24.34,23,29
2024-08-31 18:03:00,60.8,58,7
2024-08-31 19:52:00,61.63,59,40
2024-08-31 20:03:00,30.31,28,25
2024-08-31 20:51:00,46.31,47,16
2024-08-31 21:18:00,58.94,59,29
2024-08-31 22:19:00,38.21,37,53
2024-08-31 22:39:00,14.15,17,45
2024-08-31 22:55:00,36.29,35,24
2024-08-31 22:59:00,37.88,40,5
2024-08-31 23:53:00,32.98,30,33
2024-09-01 00:14:00,31.97,31,24
2024-09-01 00:37:00,67.64,68,17
2024-09-01 00:57:00,44.12,42,47
2024-09-01 02:20:00,62.5,61,60
2024-09-01 02:34:00,58.52,60,42
2024-09-01 12:04:00,29.11,28,17
2024-09-01 12:56:00,44.49,47,16
2024-09-01 13:09:00,44.01,45,36
2024-09-01 13:13:00,38.61,38,16
2024-09-01 13:56:00,56.26,57,35
2024-09-01 14:08:00,38.3,38,6
2024-09-01 16:07:00,64.27,63,53
2024-09-01 16:11:00,50.68,48,28
2024-09-01 16:37:00,62.09,59,53
2024-09-01 17:04:00,54.0,54,12
2024-09-01 17:08:00,24.4,26,48
2024-09-01 17:29:00,62.7,61,33
2024-09-01 18:23:00,52.17,50,30
2024-09-01 18:42:00,47.43,47,5
2024-09-01 19:45:00,35.65,37,55
2024-09-01 19:49:00,39.66,38,30
2024-09-01 20:43:00,60.43,62,47
2024-09-01 22:09:00,59.89,61,57
2024-09-01 22:16:00,69.12,70,38
2024-09-02 00:05:00,17.03,17,50
2024-09-02 00:07:00,69.71,67,15
2024-09-02 00:30:00,15.87,17,31
2024-09-02 00:54:00,18.31,17,22
2024-09-02 01:05:00,35.14,36,16
2024-09-02 01:51:00,51.08,49,37
2024-09-02 02:30:00,59.64,60,28
2024-09-02 03:01:00,53.25,54,58
2024-09-02 03:04:00,41.28,41,8
2024-09-02 03:34:00,52.35,50,20
2024-09-02 04:05:00,13.51,18,25
2024-09-02 14:35:00,24.82,24,51
2024-09-02 14:42:00,26.31,26,36
2024-09-02 15:17:00,29.72,28,33
2024-09-02 15:23:00,52.38,49,35
2024-09-02 16:13:00,24.78,24,17
2024-09-02 17:16:00,18.87,21,16
2024-09-02 19:19:00,67.1,65,26
2024-09-02 19:51:00,55.51,53,60
2024-09-02 20:45:00,16.43,16,25
2024-09-02 21:09:00,57.17,59,53
2024-09-02 21:16:00,17.57,17,40
2024-09-02 21:22:00,40.61,38,28
2024-09-02 21:29:00,42.21,43,7
2024-09-02 21:49:00,67.26,66,14
2024-09-02 22:13:00,54.58,56,6
2024-09-02 22:26:00,44.99,44,23
2024-09-02 22:29:00,41.97,42,45
2024-09-02 22:32:00,42.45,43,19
2024-09-02 22:34:00,38.68,37,56
2024-09-02 22:58:00,18.82,18,30
2024-09-02 23:19:00,68.21,70,21
2024-09-02 23:30:00,29.65,29,12
2024-09-03 00:20:00,63.51,62,29
2024-09-03 01:15:00,24.74,25,38
2024-09-03 02:36:00,34.39,32,29
2024-09-03 02:42:00,28.91,27,45
2024-09-03 02:43:00,45.98,44,22
2024-09-03 03:32:00,59.28,60,46
2024-09-03 03:34:00,38.93,37,32
2024-09-03 03:37:00,30.73,29,13
2024-09-03 13:20:00,25.68,26,9
2024-09-03 13:59:00,25.04,26,30
2024-09-03 14:00:00,55.31,51,42
2024-09-03 14:12:00,51.5,52,14
2024-09-03 14:26:00,62.77,63,29
2024-09-03 14:37:00,30.83,33,16
2024-09-03 14:41:00,67.49,70,17
2024-09-03 15:54:00,35.53,34,38
2024-09-03 16:48:00,28.65,30,10
2024-09-03 16:52:00,18.9,16,54
2024-09-03 17:09:00,16.33,15,5
2024-09-03 17:31:00,19.81,18,27
2024-09-03 18:09:00,19.75,20,45
2024-09-03 18:42:00,59.99,57,30
2024-09-03 19:07:00,60.68,62,10
2024-09-03 19:08:00,57.5,57,57
2024-09-03 19:30:00,59.63,58,36
2024-09-03 19:37:00,63.49,64,8
2024-09-03 20:02:00,42.32,43,22
2024-09-03 20:19:00,44.5,45,26
2024-09-03 20:42:00,22.98,24,11
2024-09-03 21:13:00,45.78,46,44
2024-09-03 21:54:00,54.62,55,8
2024-09-03 22:50:00,58.85,59,35
2024-09-03 23:00:00,26.52,25,33
2024-09-04 01:32:00,36.08,36,54
2024-09-04 01:35:00,45.2,46,29
2024-09-04 01:42:00,16.17,15,5
2024-09-04 02:44:00,26.27,30,9
2024-09-04 03:30:00,60.59,60,47
2024-09-04 12:01:00,55.55,54,7
2024-09-04 12:33:00,70.08,69,32
2024-09-04 12:36:00,22.85,21,50
2024-09-04 12:47:00,69.09,70,55
2024-09-04 13:07:00,36.96,36,46
2024-09-04 13:09:00,31.68,32,31
2024-09-04 13:54:00,53.52,52,40
2024-09-04 16:28:00,45.94,45,37
2024-09-04 16:32:00,39.26,39,7
2024-09-04 17:06:00,41.65,40,18
2024-09-04 17:12:00,49.28,45,38
2024-09-04 17:44:00,43.05,43,50
2024-09-04 17:54:00,34.96,32,17
2024-09-04 18:43:00,51.71,52,11
2024-09-04 19:05:00,53.81,53,27
2024-09-04 19:30:00,50.99,50,38
2024-09-04 19:32:00,46.46,45,51
2024-09-04 19:37:00,18.11,19,13
2024-09-04 19:39:00,45.84,45,19
2024-09-04 20:48:00,54.76,53,59
2024-09-04 20:58:00,53.2,51,50
2024-09-04 22:09:00,32.19,32,49
2024-09-05 00:14:00,56.05,57,26
2024-09-05 00:21:00,53.4,52,50
2024-09-05 01:10:00,26.55,26,25
2024-09-05 02:10:00,35.71,34,45
2024-09-05 02:12:00,15.22,16,14
2024-09-05 04:02:00,20.48,18,22
2024-09-05 04:15:00,55.51,54,34
2024-09-05 04:38:00,24.71,26,30
2024-09-05 12:10:00,60.37,62,6
2024-09-05 12:36:00,53.67,54,15
2024-09-05 12:38:00,36.71,39,60
2024-09-05 12:40:00,24.44,26,6
2024-09-05 13:24:00,44.67,43,29
2024-09-05 13:55:00,54.58,55,37
2024-09-05 13:56:00,65.62,64,36
2024-09-05 17:01:00,24.7,19,35
2024-09-05 18:01:00,65.58,65,23
2024-09-05 18:13:00,32.07,29,59
2024-09-05 18:30:00,58.33,57,20
2024-09-05 19:39:00,18.14,17,27
2024-09-05 20:35:00,67.59,67,52
2024-09-05 21:13:00,27.38,29,17
2024-09-05 21:45:00,57.52,54,44
2024-09-05 21:54:00,26.81,26,39
2024-09-05 22:03:00,42.45,42,8
2024-09-05 22:07:00,56.52,57,33
2024-09-05 22:12:00,28.15,28,32
2024-09-05 23:03:00,38.11,38,16
2024-09-05 23:28:00,27.01,27,26
2024-09-05 23:49:00,20.7,18,52
2024-09-05 23:49:00,28.66,31,31
2024-09-05 23:58:00,20.7,20,7
2024-09-06 00:03:00,51.47,51,7
2024-09-06 00:26:00,55.06,56,60
2024-09-06 00:36:00,53.54,54,11
2024-09-06 02:47:00,51.59,50,52
2024-09-06 02:57:00,20.7,20,26
2024-09-06 04:48:00,61.23,61,12
2024-09-06 12:20:00,56.52,56,23
2024-09-06 13:26:00,59.72,59,58
2024-09-06 13:48:00,66.48,65,58
2024-09-06 14:18:00,18.01,18,39
2024-09-06 14:33:00,56.88,58,39
2024-09-06 14:55:00,33.68,33,16
2024-09-06 16:24:00,68.24,65,53
2024-09-06 16:32:00,65.7,64,54
2024-09-06 17:12:00,68.29,68,37
2024-09-06 17:17:00,44.39,46,28
2024-09-06 17:59:00,17.42,17,23
2024-09-06 18:41:00,40.61,42,27
2024-09-06 18:46:00,33.49,35,18
2024-09-06 19:24:00,50.65,51,36
2024-09-06 19:46:00,38.53,40,7
2024-09-06 19:54:00,29.57,32,41
2024-09-06 19:58:00,64.63,66,20
2024-09-06 21:15:00,46.39,47,57
2024-09-06 23:03:00,41.98,44,58
2024-09-06 23:21:00,42.41,42,40
2024-09-06 23:53:00,67.25,68,26
2024-09-07 01:20:00,55.62,56,12
2024-09-07 01:39:00,70.21,67,16
2024-09-07 02:33:00,58.86,58,26
2024-09-07 02:34:00,67.5,66,6
2024-09-07 03:07:00,20.32,17,27
2024-09-07 03:33:00,50.74,49,7
2024-09-07 03:38:00,20.29,22,44
2024-09-07 03:55:00,54.96,52,39
2024-09-07 04:53:00,15.7,15,15
2024-09-07 12:59:00,23.76,23,58
2024-09-07 13:39:00,55.38,52,31
2024-09-07 14:03:00,35.41,34,44
2024-09-07 14:47:00,17.79,19,5
2024-09-07 15:27:00,42.09,41,9
2024-09-07 17:22:00,46.1,42,36
2024-09-07 17:38:00,69.63,67,10
2024-09-07 18:06:00,32.28,30,32
2024-09-07 18:26:00,40.13,38,37
2024-09-07 18:27:00,26.57,28,35
2024-09-07 18:40:00,65.83,64,19
2024-09-07 18:47:00,65.8,66,39
2024-09-07 19:49:00,68.48,69,46
2024-09-07 20:09:00,45.16,46,55
2024-09-07 20:10:00,64.31,62,21
2024-09-07 20:26:00,37.35,34,36
2024-09-07 20:28:00,39.44,37,60
2024-09-07 21:24:00,68.78,68,36
2024-09-07 21:54:00,24.32,23,53
2024-09-07 22:08:00,16.21,15,44
2024-09-07 22:26:00,20.63,22,28
2024-09-07 22:45:00,34.45,33,42
2024-09-07 23:56:00,16.6,18,17
2024-09-07 23:57:00,41.32,43,33
2024-09-08 01:25:00,72.01,68,13
2024-09-08 03:01:00,67.33,68,10
2024-09-08 03:12:00,35.9,33,21
2024-09-08 03:16:00,32.08,30,56
2024-09-08 03:21:00,45.52,46,10
2024-09-08 03:55:00,28.59,28,20
2024-09-08 13:21:00,27.08,24,31
2024-09-08 13:27:00,25.28,26,31
2024-09-08 14:14:00,21.7,21,11
2024-09-08 14:17:00,21.74,21,17
2024-09-08 16:11:00,56.38,54,59
2024-09-08 17:37:00,62.07,59,60
2024-09-08 18:07:00,17.11,17,57
2024-09-08 18:56:00,57.44,56,5
2024-09-08 19:20:00,35.32,38,19
2024-09-08 19:49:00,44.63,42,52
2024-09-08 20:57:00,60.79,62,23
2024-09-08 21:59:00,53.39,55,29
2024-09-08 22:13:00,68.57,68,14
2024-09-08 22:45:00,31.48,30,40
2024-09-08 23:03:00,68.07,69,22
2024-09-08 23:12:00,60.48,60,51
2024-09-08 23:37:00,51.74,53,49
2024-09-08 23:45:00,18.95,20,7
2024-09-08 23:53:00,60.83,60,60
2024-09-09 00:24:00,17.1,15,39
2024-09-09 00:49:00,29.5,31,18
2024-09-09 01:08:00,53.06,51,43
2024-09-09 01:11:00,67.59,67,21
2024-09-09 01:11:00,34.75,33,22
2024-09-09 01:42:00,65.18,64,26
2024-09-09 02:02:00,36.96,38,12
2024-09-09 02:57:00,35.61,35,48
2024-09-09 03:21:00,48.99,45,38
2024-09-09 03:22:00,20.54,20,24
2024-09-09 04:23:00,30.73,32,18
2024-09-09 12:06:00,62.22,58,49
2024-09-09 13:35:00,32.63,32,18
2024-09-09 14:11:00,29.04,27,46
2024-09-09 14:23:00,61.15,61,42
2024-09-09 14:24:00,40.0,40,10
2024-09-09 15:56:00,27.23,26,38
2024-09-09 16:09:00,45.82,44,22
2024-09-09 17:22:00,24.01,20,36
2024-09-09 17:54:00,48.07,49,9
2024-09-09 18:38:00,65.91,66,26
2024-09-09 18:38:00,61.36,62,12
2024-09-09 19:31:00,59.65,58,60
2024-09-09 19:52:00,66.26,65,11
2024-09-09 20:09:00,27.31,29,18
2024-09-09 20:59:00,59.03,58,58
2024-09-09 21:13:00,23.79,23,55
2024-09-09 22:12:00,32.36,31,8
2024-09-09 22:16:00,63.16,61,49
2024-09-09 22:57:00,25.22,25,53
2024-09-09 23:41:00,22.86,24,38
2024-09-10 00:04:00,24.41,26,11
2024-09-10 00:12:00,42.66,41,58
2024-09-10 00:40:00,52.36,50,55
2024-09-10 01:24:00,35.93,34,55
2024-09-10 01:27:00,54.51,55,6
2024-09-10 02:12:00,30.38,29,34
2024-09-10 02:45:00,39.34,38,36
2024-09-10 02:58:00,46.77,48,32
2024-09-10 03:26:00,48.87,49,60
2024-09-10 04:19:00,61.91,60,31
2024-09-10 12:00:00,51.4,53,45
2024-09-10 14:42:00,60.38,59,10
2024-09-10 14:50:00,49.08,50,46
2024-09-10 14:54:00,14.0,15,49
2024-09-10 16:12:00,66.57,65,49
2024-09-10 16:28:00,45.13,44,39
2024-09-10 16:29:00,58.97,59,17
2024-09-10 16:46:00,41.01,36,53
2024-09-10 17:10:00,63.82,64,31
2024-09-10 18:07:00,45.35,42,40
2024-09-10 18:27:00,54.77,56,15
2024-09-10 18:28:00,47.26,44,24
2024-09-10 18:42:00,24.36,23,23
2024-09-10 19:50:00,65.81,65,39
2024-09-10 19:55:00,20.08,21,34
2024-09-10 20:27:00,27.96,27,58
2024-09-10 21:28:00,16.81,15,24
2024-09-10 21:35:00,31.07,31,16
2024-09-10 21:49:00,47.78,47,45
2024-09-10 21:50:00,45.94,48,31
2024-09-10 22:08:00,49.21,50,22
2024-09-10 23:14:00,52.23,55,41
2024-09-10 23:50:00,23.64,23,20
2024-09-11 00:04:00,39.02,36,34
2024-09-11 00:47:00,71.95,70,26
2024-09-11 00:49:00,36.27,34,57
2024-09-11 01:08:00,51.64,50,15
2024-09-11 02:13:00,64.37,65,30
2024-09-11 03:46:00,46.42,44,58
2024-09-11 03:54:00,55.82,55,31
2024-09-11 12:23:00,59.42,59,23
2024-09-11 13:57:00,44.51,46,5
2024-09-11 14:54:00,28.38,26,30
2024-09-11 15:22:00,50.15,51,22
2024-09-11 15:52:00,43.3,42,35
2024-09-11 16:02:00,69.44,68,29
2024-09-11 16:08:00,19.4,19,35
2024-09-11 16:27:00,64.39,60,27
2024-09-11 17:09:00,60.17,61,24
2024-09-11 17:29:00,45.82,44,44
2024-09-11 17:37:00,68.78,68,13
2024-09-11 19:14:00,18.12,20,23
2024-09-11 20:06:00,18.6,19,59
2024-09-11 20:08:00,38.1,38,47
2024-09-11 20:20:00,43.13,41,24
2024-09-11 21:03:00,39.2,41,19
2024-09-11 21:03:00,22.77,20,54
2024-09-11 21:03:00,59.72,57,54
2024-09-11 21:41:00,22.71,23,7
2024-09-11 21:51:00,53.1,52,44
2024-09-11 22:18:00,69.94,70,53
2024-09-11 23:06:00,52.52,51,55
2024-09-11 23:23:00,21.89,24,7
2024-09-12 00:32:00,17.62,17,45
2024-09-12 00:43:00,69.19,69,49
2024-09-12 01:06:00,57.42,59,25
2024-09-12 02:02:00,15.7,15,18
2024-09-12 02:51:00,48.43,48,17
2024-09-12 04:03:00,61.19,60,11
2024-09-12 04:41:00,45.05,44,56
2024-09-12 12:15:00,57.87,55,32
2024-09-12 12:25:00,28.64,30,43
2024-09-12 12:26:00,30.49,33,30
2024-09-12 12:46:00,31.69,29,34
2024-09-12 12:53:00,26.09,28,16
2024-09-12 13:32:00,55.25,54,48
2024-09-12 13:50:00,59.64,58,56
2024-09-12 14:12:00,22.82,23,5
2024-09-12 14:22:00,44.06,44,45
2024-09-12 14:28:00,59.01,59,18
2024-09-12 16:19:00,68.92,68,48
2024-09-12 16:31:00,53.7,54,8
2024-09-12 17:28:00,50.49,48,32
2024-09-12 17:39:00,69.55,70,31
2024-09-12 17:53:00,27.82,26,6
2024-09-12 18:11:00,67.02,63,35
2024-09-12 20:36:00,36.82,36,20
2024-09-12 21:15:00,44.14,43,12
2024-09-12 21:31:00,42.05,43,10
2024-09-12 21:55:00,70.19,70,56
2024-09-12 22:16:00,42.37,42,43
2024-09-12 23:36:00,28.81,29,45
2024-09-13 01:37:00,43.73,44,9
2024-09-13 01:51:00,36.49,35,29
2024-09-13 01:56:00,16.79,16,17
2024-09-13 02:45:00,20.7,22,29
2024-09-13 03:25:00,61.03,61,21
2024-09-13 03:26:00,56.45,57,24
2024-09-13 03:36:00,36.83,39,22
2024-09-13 04:12:00,32.41,35,6
2024-09-13 12:12:00,36.39,36,46
2024-09-13 12:28:00,59.99,60,37
2024-09-13 13:44:00,67.44,67,9
2024-09-13 13:45:00,38.38,38,11
2024-09-13 14:02:00,55.79,55,15
2024-09-13 14:06:00,60.7,60,31
2024-09-13 14:11:00,44.55,41,26
2024-09-13 14:38:00,42.16,41,40
2024-09-13 15:06:00,31.38,33,23
2024-09-13 15:51:00,35.08,34,25
2024-09-13 16:02:00,25.0,24,39
2024-09-13 16:24:00,51.74,50,28
2024-09-13 16:27:00,25.74,28,6
2024-09-13 16:28:00,27.46,26,29
2024-09-13 16:47:00,36.06,33,40
2024-09-13 17:05:00,69.09,67,29
2024-09-13 17:06:00,65.71,61,51
2024-09-13 17:49:00,59.35,57,11
2024-09-13 18:02:00,35.77,33,53
2024-09-13 18:13:00,57.95,57,12
2024-09-13 19:20:00,25.11,25,20
2024-09-13 19:30:00,45.37,47,48
2024-09-13 21:36:00,56.56,54,58
2024-09-13 22:51:00,38.84,37,25
2024-09-14 00:26:00,57.41,59,12
2024-09-14 02:11:00,33.09,32,27
2024-09-14 02:17:00,37.34,35,35
2024-09-14 03:01:00,36.94,36,44
2024-09-14 03:50:00,16.77,18,36
2024-09-14 04:17:00,51.25,50,47
2024-09-14 14:22:00,60.17,62,24
2024-09-14 15:23:00,65.68,65,17
2024-09-14 15:27:00,47.51,48,6
2024-09-14 15:48:00,21.7,22,28
2024-09-14 15:58:00,66.07,65,23
2024-09-14 16:20:00,69.91,68,6
2024-09-14 16:28:00,50.96,50,30
2024-09-14 17:03:00,29.79,30,24
2024-09-14 17:11:00,67.44,67,6
2024-09-14 18:06:00,51.44,51,24
2024-09-14 18:23:00,15.71,17,12
2024-09-14 18:32:00,25.68,26,7
2024-09-14 19:05:00,30.64,28,55
2024-09-14 19:11:00,36.89,34,41
2024-09-14 19:15:00,44.07,43,35
2024-09-14 19:17:00,17.07,17,25
2024-09-14 21:38:00,54.79,55,25
2024-09-14 21:46:00,32.59,30,52
2024-09-14 21:46:00,44.22,43,60
2024-09-14 22:06:00,62.6,62,28
2024-09-14 22:55:00,66.22,62,58
2024-09-14 23:23:00,26.19,27,5
2024-09-14 23:34:00,66.54,66,5
2024-09-14 23:39:00,37.57,38,43
2024-09-15 01:10:00,50.56,51,37
2024-09-15 01:24:00,26.79,28,14
2024-09-15 01:57:00,21.49,20,20
2024-09-15 02:15:00,26.3,27,49
2024-09-15 02:15:00,43.44,43,32
2024-09-15 03:08:00,14.61,16,16
2024-09-15 12:14:00,21.84,20,56
2024-09-15 12:32:00,30.48,30,12
2024-09-15 12:46:00,31.65,31,35
2024-09-15 13:32:00,65.82,64,22
2024-09-15 14:10:00,18.96,18,46
2024-09-15 15:02:00,36.64,39,33
2024-09-15 17:05:00,48.97,47,6
2024-09-15 17:10:00,59.19,58,35
2024-09-15 17:15:00,41.8,43,17
2024-09-15 17:37:00,63.65,62,18
2024-09-15 17:45:00,30.47,28,43
2024-09-15 18:07:00,56.86,55,57
2024-09-15 21:07:00,42.91,43,27
2024-09-15 21:35:00,26.66,27,54
2024-09-15 22:18:00,69.12,68,5
2024-09-15 22:34:00,45.39,45,35
2024-09-15 22:37:00,24.31,21,6
2024-09-15 23:35:00,60.35,61,32
2024-09-15 23:40:00,53.67,53,46
2024-09-16 00:10:00,29.3,29,45
2024-09-16 00:20:00,66.5,65,41
2024-09-16 00:37:00,55.3,56,15
2024-09-16 00:38:00,37.39,36,36
2024-09-16 00:57:00,51.85,50,53
2024-09-16 01:16:00,33.09,36,20
2024-09-16 01:38:00,40.85,41,23
2024-09-16 01:41:00,28.85,30,15
2024-09-16 02:31:00,16.73,15,36
2024-09-16 02:45:00,24.63,25,17
2024-09-16 04:46:00,64.55,66,45
2024-09-16 12:18:00,35.49,34,34
2024-09-16 13:35:00,40.1,40,56
2024-09-16 14:53:00,57.76,57,32
2024-09-16 16:03:00,44.24,40,15
2024-09-16 17:13:00,48.71,48,10
2024-09-16 17:37:00,63.42,63,29
2024-09-16 18:04:00,38.41,35,49
2024-09-16 18:15:00,15.04,18,45
2024-09-16 18:33:00,15.98,15,10
2024-09-16 18:47:00,30.01,29,20
2024-09-16 18:53:00,71.68,69,40
2024-09-16 19:02:00,24.36,22,35
2024-09-16 20:47:00,20.78,21,32
2024-09-16 21:27:00,54.32,55,43
2024-09-16 21:45:00,68.59,68,18
2024-09-16 22:14:00,45.94,48,48
2024-09-16 22:22:00,33.48,33,15
2024-09-16 22:49:00,25.11,26,22
2024-09-16 23:34:00,16.99,16,28
2024-09-16 23:56:00,67.45,68,22
2024-09-17 00:36:00,39.69,39,28
2024-09-17 00:38:00,51.98,51,30
2024-09-17 00:52:00,56.07,57,60
2024-09-17 01:12:00,67.35,66,52
2024-09-17 01:55:00,24.73,25,44
2024-09-17 02:59:00,43.74,44,21
2024-09-17 03:54:00,48.12,48,14
2024-09-17 04:05:00,68.57,69,10
2024-09-17 04:18:00,34.12,34,12
2024-09-17 04:36:00,38.89,38,5
2024-09-17 12:31:00,31.66,31,51
2024-09-17 13:12:00,38.29,37,24
2024-09-17 14:40:00,60.7,60,5
2024-09-17 15:08:00,66.43,68,52
2024-09-17 15:37:00,62.82,64,5
2024-09-17 16:22:00,38.78,37,34
2024-09-17 17:05:00,33.34,32,23
2024-09-17 17:25:00,43.83,44,30
2024-09-17 17:55:00,34.28,32,13
2024-09-17 18:27:00,23.3,23,10
2024-09-17 18:40:00,16.49,16,59
2024-09-17 18:59:00,61.9,60,9
2024-09-17 19:36:00,46.93,47,22
2024-09-17 20:19:00,50.45,50,28
2024-09-17 20:33:00,47.68,47,14
2024-09-17 21:07:00,15.87,17,13
2024-09-17 21:48:00,34.42,34,23
2024-09-17 22:25:00,67.52,69,32
2024-09-17 22:46:00,46.37,42,57
2024-09-17 22:46:00,25.84,25,9
2024-09-18 01:35:00,18.74,17,15
2024-09-18 01:49:00,25.55,22,48
2024-09-18 02:31:00,66.73,67,23
2024-09-18 02:36:00,59.31,60,29
2024-09-18 02:54:00,22.68,23,32
2024-09-18 03:18:00,48.69,49,28
2024-09-18 03:41:00,43.41,44,38
2024-09-18 03:49:00,25.89,25,25
2024-09-18 03:57:00,33.48,32,7
2024-09-18 04:33:00,59.73,60,10
2024-09-18 12:42:00,60.83,60,34
2024-09-18 13:32:00,57.71,55,16
2024-09-18 13:50:00,29.09,28,7
2024-09-18 15:05:00,40.7,40,25
2024-09-18 16:27:00,26.99,26,7
2024-09-18 16:28:00,36.8,40,16
2024-09-18 16:56:00,26.19,25,58
2024-09-18 17:02:00,58.86,58,23
2024-09-18 18:32:00,45.66,46,51
2024-09-18 18:37:00,21.44,20,53
2024-09-18 19:11:00,67.14,66,60
2024-09-18 19:40:00,48.34,47,41
2024-09-18 19:48:00,23.21,22,19
2024-09-18 19:52:00,41.45,42,46
2024-09-18 20:22:00,67.75,68,14
2024-09-18 20:25:00,53.86,56,11
2024-09-18 20:58:00,48.63,49,9
2024-09-18 21:03:00,27.48,25,59
2024-09-18 21:08:00,22.83,22,58
2024-09-18 21:38:00,65.05,66,25
2024-09-18 22:00:00,61.49,63,11
2024-09-18 22:17:00,37.68,34,41
2024-09-18 22:38:00,34.1,35,50
2024-09-18 23:57:00,54.32,54,19
2024-09-19 00:02:00,67.58,68,54
2024-09-19 02:11:00,19.97,21,34
2024-09-19 02:22:00,22.64,24,36
2024-09-19 02:31:00,50.04,48,44
2024-09-19 02:38:00,40.52,40,16
2024-09-19 02:46:00,54.59,53,46
2024-09-19 14:19:00,60.07,56,36
2024-09-19 14:26:00,46.73,46,47
2024-09-19 14:40:00,28.74,31,37
2024-09-19 14:49:00,65.46,66,8
2024-09-19 15:49:00,25.61,27,45
2024-09-19 16:21:00,19.65,21,42
2024-09-19 16:48:00,53.34,52,26
2024-09-19 17:51:00,60.92,62,44
2024-09-19 17:55:00,22.58,21,26
2024-09-19 18:08:00,36.74,33,39
2024-09-19 18:57:00,41.2,41,12
2024-09-19 18:58:00,59.88,57,47
2024-09-19 19:21:00,37.76,37,34
2024-09-19 20:04:00,45.3,44,28
2024-09-19 20:07:00,65.55,66,36
2024-09-19 20:39:00,48.31,49,60
2024-09-19 20:55:00,14.52,15,7
2024-09-19 21:50:00,51.56,49,24
2024-09-19 22:01:00,65.2,67,6
2024-09-19 23:35:00,26.39,26,5
2024-09-20 00:34:00,62.28,62,34
2024-09-20 01:21:00,34.06,33,37
2024-09-20 01:27:00,60.36,58,11
2024-09-20 01:51:00,25.7,27,11
2024-09-20 02:21:00,49.58,51,51
2024-09-20 02:27:00,26.55,24,46
2024-09-20 03:38:00,51.84,52,58
2024-09-20 03:48:00,64.37,64,36
2024-09-20 04:03:00,34.65,34,30
2024-09-20 04:17:00,43.93,46,37
2024-09-20 13:10:00,58.62,59,36
2024-09-20 13:32:00,52.79,50,26
2024-09-20 14:07:00,24.78,24,37
2024-09-20 15:08:00,67.22,69,37
2024-09-20 15:10:00,62.97,61,31
2024-09-20 15:46:00,22.25,22,46
2024-09-20 15:59:00,15.27,15,32
2024-09-20 17:29:00,28.96,27,35
2024-09-20 18:06:00,27.33,26,24
2024-09-20 18:57:00,18.5,15,26
2024-09-20 18:59:00,26.08,29,10
2024-09-20 19:12:00,33.93,35,54
2024-09-20 19:12:00,28.86,32,14
2024-09-20 19:13:00,51.16,51,29
2024-09-20 20:02:00,37.36,35,23
2024-09-20 20:46:00,45.48,47,15
2024-09-20 21:39:00,47.89,49,18
2024-09-20 21:45:00,28.62,29,55
2024-09-20 23:01:00,64.45,62,55
2024-09-21 00:25:00,42.55,42,7
2024-09-21 00:33:00,33.52,32,23
2024-09-21 00:46:00,46.29,45,5
